XCoord,YCoord,cod_abundance,ID500M
4472250,3687250,40.1062812805176,500mE44720N36870
4472750,3687250,40.1062812805176,500mE44725N36870
4473250,3687250,40.1062812805176,500mE44730N36870
4473750,3687250,40.1062812805176,500mE44735N36870
4474250,3687250,40.1062812805176,500mE44740N36870
4474750,3687250,40.1062812805176,500mE44745N36870
4475250,3687250,40.1062812805176,500mE44750N36870
4475750,3687250,40.1062812805176,500mE44755N36870
4476250,3687250,40.1062812805176,500mE44760N36870
4476750,3687250,40.1062812805176,500mE44765N36870
4469750,3686750,9.45329834520817,500mE44695N36865
4470250,3686750,23.6008289307356,500mE44700N36865
4470750,3686750,33.0325159877539,500mE44705N36865
4471250,3686750,37.748359516263,500mE44710N36865
4471750,3686750,40.1062812805176,500mE44715N36865
4472250,3686750,40.1062812805176,500mE44720N36865
4472750,3686750,40.1062812805176,500mE44725N36865
4473250,3686750,40.1062812805176,500mE44730N36865
4473750,3686750,40.1062812805176,500mE44735N36865
4474250,3686750,40.1062812805176,500mE44740N36865
4474750,3686750,40.1062812805176,500mE44745N36865
4475250,3686750,40.1062812805176,500mE44750N36865
4475750,3686750,40.1062812805176,500mE44755N36865
4476250,3686750,40.1062812805176,500mE44760N36865
4476750,3686750,40.1062812805176,500mE44765N36865
4477250,3686750,40.1062812805176,500mE44770N36865
4468750,3686250,2.37953305244446,500mE44685N36860
4469250,3686250,2.37953305244446,500mE44690N36860
4469750,3686250,11.8112201094627,500mE44695N36860
4470250,3686250,30.6745942234993,500mE44700N36860
4470750,3686250,40.1062812805176,500mE44705N36860
4471250,3686250,40.1062812805176,500mE44710N36860
4471750,3686250,40.1062812805176,500mE44715N36860
4472250,3686250,40.1062812805176,500mE44720N36860
4472750,3686250,40.1062812805176,500mE44725N36860
4473250,3686250,40.1062812805176,500mE44730N36860
4473750,3686250,40.1062812805176,500mE44735N36860
4474250,3686250,40.1062812805176,500mE44740N36860
4474750,3686250,40.1062812805176,500mE44745N36860
4475250,3686250,40.1062812805176,500mE44750N36860
4475750,3686250,40.1062812805176,500mE44755N36860
4476250,3686250,40.1062812805176,500mE44760N36860
4476750,3686250,40.1062812805176,500mE44765N36860
4477250,3686250,40.1062812805176,500mE44770N36860
4468750,3685750,2.37953305244446,500mE44685N36855
4469250,3685750,2.37953305244446,500mE44690N36855
4469750,3685750,11.8112201094627,500mE44695N36855
4470250,3685750,30.6745942234993,500mE44700N36855
4470750,3685750,40.1062812805176,500mE44705N36855
4471250,3685750,40.1062812805176,500mE44710N36855
4471750,3685750,40.1062812805176,500mE44715N36855
4472250,3685750,40.1062812805176,500mE44720N36855
4472750,3685750,40.1062812805176,500mE44725N36855
4473250,3685750,40.1062812805176,500mE44730N36855
4473750,3685750,40.1062812805176,500mE44735N36855
4474250,3685750,40.1062812805176,500mE44740N36855
4474750,3685750,40.1062812805176,500mE44745N36855
4475250,3685750,40.1062812805176,500mE44750N36855
4475750,3685750,40.1062812805176,500mE44755N36855
4476250,3685750,40.1062812805176,500mE44760N36855
4476750,3685750,40.1062812805176,500mE44765N36855
4477250,3685750,40.1062812805176,500mE44770N36855
4477750,3685750,40.1062812805176,500mE44775N36855
4468750,3685250,2.37953305244446,500mE44685N36850
4469250,3685250,2.37953305244446,500mE44690N36850
4469750,3685250,11.8112201094627,500mE44695N36850
4470250,3685250,30.6745942234993,500mE44700N36850
4470750,3685250,40.1062812805176,500mE44705N36850
4471250,3685250,40.1062812805176,500mE44710N36850
4471750,3685250,40.1062812805176,500mE44715N36850
4472250,3685250,40.1062812805176,500mE44720N36850
4472750,3685250,40.1062812805176,500mE44725N36850
4473250,3685250,40.1062812805176,500mE44730N36850
4473750,3685250,40.1062812805176,500mE44735N36850
4474250,3685250,40.1062812805176,500mE44740N36850
4474750,3685250,40.1062812805176,500mE44745N36850
4475250,3685250,40.1062812805176,500mE44750N36850
4475750,3685250,40.1062812805176,500mE44755N36850
4476250,3685250,40.1062812805176,500mE44760N36850
4476750,3685250,40.1062812805176,500mE44765N36850
4477250,3685250,40.1062812805176,500mE44770N36850
4477750,3685250,40.1062812805176,500mE44775N36850
4478250,3685250,40.1062812805176,500mE44780N36850
4468750,3684750,2.37953305244446,500mE44685N36845
4469250,3684750,2.37953305244446,500mE44690N36845
4469750,3684750,11.8112201094627,500mE44695N36845
4470250,3684750,30.6745942234993,500mE44700N36845
4470750,3684750,40.1062812805176,500mE44705N36845
4471250,3684750,40.1062812805176,500mE44710N36845
4471750,3684750,40.1062812805176,500mE44715N36845
4472250,3684750,40.1062812805176,500mE44720N36845
4472750,3684750,40.1062812805176,500mE44725N36845
4473250,3684750,40.1062812805176,500mE44730N36845
4473750,3684750,40.1062812805176,500mE44735N36845
4474250,3684750,40.1062812805176,500mE44740N36845
4474750,3684750,40.1062812805176,500mE44745N36845
4475250,3684750,40.1062812805176,500mE44750N36845
4475750,3684750,40.1062812805176,500mE44755N36845
4476250,3684750,40.1062812805176,500mE44760N36845
4476750,3684750,40.1062812805176,500mE44765N36845
4477250,3684750,40.1062812805176,500mE44770N36845
4477750,3684750,40.1062812805176,500mE44775N36845
4478250,3684750,40.1062812805176,500mE44780N36845
4467750,3684250,2.37953305244446,500mE44675N36840
4468250,3684250,2.37953305244446,500mE44680N36840
4468750,3684250,4.73745481669903,500mE44685N36840
4469250,3684250,9.45329834520817,500mE44690N36840
4469750,3684250,18.8849854022264,500mE44695N36840
4470250,3684250,33.0325159877539,500mE44700N36840
4470750,3684250,40.1062812805176,500mE44705N36840
4471250,3684250,40.1062812805176,500mE44710N36840
4471750,3684250,40.1062812805176,500mE44715N36840
4472250,3684250,40.1062812805176,500mE44720N36840
4472750,3684250,40.1062812805176,500mE44725N36840
4473250,3684250,40.1062812805176,500mE44730N36840
4473750,3684250,40.1062812805176,500mE44735N36840
4474250,3684250,40.1062812805176,500mE44740N36840
4474750,3684250,40.1062812805176,500mE44745N36840
4475250,3684250,40.1062812805176,500mE44750N36840
4475750,3684250,40.1062812805176,500mE44755N36840
4476250,3684250,40.1062812805176,500mE44760N36840
4476750,3684250,40.1062812805176,500mE44765N36840
4477250,3684250,40.1062812805176,500mE44770N36840
4477750,3684250,40.1062812805176,500mE44775N36840
4478250,3684250,40.1062812805176,500mE44780N36840
4467750,3683750,2.37953305244446,500mE44675N36835
4468250,3683750,2.37953305244446,500mE44680N36835
4468750,3683750,9.45329834520817,500mE44685N36835
4469250,3683750,23.6008289307356,500mE44690N36835
4469750,3683750,33.0325159877539,500mE44695N36835
4470250,3683750,37.748359516263,500mE44700N36835
4470750,3683750,40.1062812805176,500mE44705N36835
4471250,3683750,40.1062812805176,500mE44710N36835
4471750,3683750,40.1062812805176,500mE44715N36835
4472250,3683750,40.1062812805176,500mE44720N36835
4472750,3683750,40.1062812805176,500mE44725N36835
4473250,3683750,40.1062812805176,500mE44730N36835
4473750,3683750,40.1062812805176,500mE44735N36835
4474250,3683750,40.1062812805176,500mE44740N36835
4474750,3683750,40.1062812805176,500mE44745N36835
4475250,3683750,40.1062812805176,500mE44750N36835
4475750,3683750,40.1062812805176,500mE44755N36835
4476250,3683750,40.1062812805176,500mE44760N36835
4476750,3683750,40.1062812805176,500mE44765N36835
4477250,3683750,40.1062812805176,500mE44770N36835
4477750,3683750,40.1062812805176,500mE44775N36835
4478250,3683750,40.1062812805176,500mE44780N36835
4467750,3683250,2.37953305244446,500mE44675N36830
4468250,3683250,2.37953305244446,500mE44680N36830
4468750,3683250,11.8112201094627,500mE44685N36830
4469250,3683250,30.6745942234993,500mE44690N36830
4469750,3683250,40.1062812805176,500mE44695N36830
4470250,3683250,40.1062812805176,500mE44700N36830
4470750,3683250,40.1062812805176,500mE44705N36830
4471250,3683250,40.1062812805176,500mE44710N36830
4471750,3683250,40.1062812805176,500mE44715N36830
4472250,3683250,40.1062812805176,500mE44720N36830
4472750,3683250,40.1062812805176,500mE44725N36830
4473250,3683250,40.1062812805176,500mE44730N36830
4473750,3683250,40.1062812805176,500mE44735N36830
4474250,3683250,40.1062812805176,500mE44740N36830
4474750,3683250,40.1062812805176,500mE44745N36830
4475250,3683250,40.1062812805176,500mE44750N36830
4475750,3683250,40.1062812805176,500mE44755N36830
4476250,3683250,40.1062812805176,500mE44760N36830
4476750,3683250,40.1062812805176,500mE44765N36830
4477250,3683250,40.1062812805176,500mE44770N36830
4477750,3683250,40.1062812805176,500mE44775N36830
4478250,3683250,40.1062812805176,500mE44780N36830
4478750,3683250,40.1062812805176,500mE44785N36830
4467750,3682750,2.37953305244446,500mE44675N36825
4468250,3682750,2.37953305244446,500mE44680N36825
4468750,3682750,11.8112201094627,500mE44685N36825
4469250,3682750,30.6745942234993,500mE44690N36825
4469750,3682750,40.1062812805176,500mE44695N36825
4470250,3682750,40.1062812805176,500mE44700N36825
4470750,3682750,40.1062812805176,500mE44705N36825
4471250,3682750,40.1062812805176,500mE44710N36825
4471750,3682750,40.1062812805176,500mE44715N36825
4472250,3682750,40.1062812805176,500mE44720N36825
4472750,3682750,40.1062812805176,500mE44725N36825
4473250,3682750,40.1062812805176,500mE44730N36825
4473750,3682750,40.1062812805176,500mE44735N36825
4474250,3682750,40.1062812805176,500mE44740N36825
4474750,3682750,40.1062812805176,500mE44745N36825
4475250,3682750,40.1062812805176,500mE44750N36825
4475750,3682750,40.1062812805176,500mE44755N36825
4476250,3682750,40.1062812805176,500mE44760N36825
4476750,3682750,40.1062812805176,500mE44765N36825
4477250,3682750,40.1062812805176,500mE44770N36825
4477750,3682750,40.1062812805176,500mE44775N36825
4478250,3682750,40.1062812805176,500mE44780N36825
4478750,3682750,40.1062812805176,500mE44785N36825
4466750,3682250,2.37953305244446,500mE44665N36820
4467250,3682250,2.37953305244446,500mE44670N36820
4467750,3682250,4.73745481669903,500mE44675N36820
4468250,3682250,9.45329834520817,500mE44680N36820
4468750,3682250,18.8849854022264,500mE44685N36820
4469250,3682250,33.0325159877539,500mE44690N36820
4469750,3682250,40.1062812805176,500mE44695N36820
4470250,3682250,40.1062812805176,500mE44700N36820
4470750,3682250,40.1062812805176,500mE44705N36820
4471250,3682250,40.1062812805176,500mE44710N36820
4471750,3682250,40.1062812805176,500mE44715N36820
4472250,3682250,40.1062812805176,500mE44720N36820
4472750,3682250,40.1062812805176,500mE44725N36820
4473250,3682250,40.1062812805176,500mE44730N36820
4473750,3682250,40.1062812805176,500mE44735N36820
4474250,3682250,40.1062812805176,500mE44740N36820
4474750,3682250,40.1062812805176,500mE44745N36820
4475250,3682250,40.1062812805176,500mE44750N36820
4475750,3682250,40.1062812805176,500mE44755N36820
4476250,3682250,40.1062812805176,500mE44760N36820
4476750,3682250,40.1062812805176,500mE44765N36820
4477250,3682250,40.1062812805176,500mE44770N36820
4477750,3682250,40.1062812805176,500mE44775N36820
4478250,3682250,40.1062812805176,500mE44780N36820
4478750,3682250,40.1062812805176,500mE44785N36820
4466750,3681750,2.37953305244446,500mE44665N36815
4467250,3681750,2.37953305244446,500mE44670N36815
4467750,3681750,9.45329834520817,500mE44675N36815
4468250,3681750,23.6008289307356,500mE44680N36815
4468750,3681750,33.0325159877539,500mE44685N36815
4469250,3681750,37.748359516263,500mE44690N36815
4469750,3681750,40.1062812805176,500mE44695N36815
4470250,3681750,40.1062812805176,500mE44700N36815
4470750,3681750,40.1062812805176,500mE44705N36815
4471250,3681750,40.1062812805176,500mE44710N36815
4471750,3681750,40.1062812805176,500mE44715N36815
4472250,3681750,40.1062812805176,500mE44720N36815
4472750,3681750,40.1062812805176,500mE44725N36815
4473250,3681750,40.1062812805176,500mE44730N36815
4473750,3681750,40.1062812805176,500mE44735N36815
4474250,3681750,40.1062812805176,500mE44740N36815
4474750,3681750,40.1062812805176,500mE44745N36815
4475250,3681750,40.1062812805176,500mE44750N36815
4475750,3681750,40.1062812805176,500mE44755N36815
4476250,3681750,40.1062812805176,500mE44760N36815
4476750,3681750,40.1062812805176,500mE44765N36815
4477250,3681750,40.1062812805176,500mE44770N36815
4477750,3681750,40.1062812805176,500mE44775N36815
4478250,3681750,40.1062812805176,500mE44780N36815
4478750,3681750,40.1062812805176,500mE44785N36815
4466750,3681250,2.37953305244446,500mE44665N36810
4467250,3681250,2.37953305244446,500mE44670N36810
4467750,3681250,11.8112201094627,500mE44675N36810
4468250,3681250,30.6745942234993,500mE44680N36810
4468750,3681250,40.1062812805176,500mE44685N36810
4469250,3681250,40.1062812805176,500mE44690N36810
4469750,3681250,40.1062812805176,500mE44695N36810
4470250,3681250,40.1062812805176,500mE44700N36810
4470750,3681250,40.1062812805176,500mE44705N36810
4471250,3681250,40.1062812805176,500mE44710N36810
4471750,3681250,40.1062812805176,500mE44715N36810
4472250,3681250,40.1062812805176,500mE44720N36810
4472750,3681250,40.1062812805176,500mE44725N36810
4473250,3681250,40.1062812805176,500mE44730N36810
4473750,3681250,40.1062812805176,500mE44735N36810
4474250,3681250,40.1062812805176,500mE44740N36810
4474750,3681250,40.1062812805176,500mE44745N36810
4475250,3681250,40.1062812805176,500mE44750N36810
4475750,3681250,40.1062812805176,500mE44755N36810
4476250,3681250,40.1062812805176,500mE44760N36810
4476750,3681250,40.1062812805176,500mE44765N36810
4477250,3681250,40.1062812805176,500mE44770N36810
4477750,3681250,40.1062812805176,500mE44775N36810
4478250,3681250,40.1062812805176,500mE44780N36810
4478750,3681250,40.1062812805176,500mE44785N36810
4466750,3680750,2.37953305244446,500mE44665N36805
4467250,3680750,2.37953305244446,500mE44670N36805
4467750,3680750,11.8112201094627,500mE44675N36805
4468250,3680750,30.6745942234993,500mE44680N36805
4468750,3680750,40.1062812805176,500mE44685N36805
4469250,3680750,40.1062812805176,500mE44690N36805
4469750,3680750,40.1062812805176,500mE44695N36805
4470250,3680750,40.1062812805176,500mE44700N36805
4470750,3680750,40.1062812805176,500mE44705N36805
4471250,3680750,40.1062812805176,500mE44710N36805
4471750,3680750,40.1062812805176,500mE44715N36805
4472250,3680750,40.1062812805176,500mE44720N36805
4472750,3680750,40.1062812805176,500mE44725N36805
4473250,3680750,40.1062812805176,500mE44730N36805
4473750,3680750,40.1062812805176,500mE44735N36805
4474250,3680750,40.1062812805176,500mE44740N36805
4474750,3680750,40.1062812805176,500mE44745N36805
4475250,3680750,40.1062812805176,500mE44750N36805
4475750,3680750,40.1062812805176,500mE44755N36805
4476250,3680750,40.1062812805176,500mE44760N36805
4476750,3680750,40.1062812805176,500mE44765N36805
4477250,3680750,40.1062812805176,500mE44770N36805
4477750,3680750,40.1062812805176,500mE44775N36805
4478250,3680750,40.1062812805176,500mE44780N36805
4478750,3680750,40.1062812805176,500mE44785N36805
4466750,3680250,4.73745481669903,500mE44665N36800
4467250,3680250,9.45329834520817,500mE44670N36800
4467750,3680250,18.8849854022264,500mE44675N36800
4468250,3680250,33.0325159877539,500mE44680N36800
4468750,3680250,40.1062812805176,500mE44685N36800
4469250,3680250,40.1062812805176,500mE44690N36800
4469750,3680250,40.1062812805176,500mE44695N36800
4470250,3680250,40.1062812805176,500mE44700N36800
4470750,3680250,40.1062812805176,500mE44705N36800
4471250,3680250,40.1062812805176,500mE44710N36800
4471750,3680250,40.1062812805176,500mE44715N36800
4472250,3680250,40.1062812805176,500mE44720N36800
4472750,3680250,40.1062812805176,500mE44725N36800
4473250,3680250,40.1062812805176,500mE44730N36800
4473750,3680250,40.1062812805176,500mE44735N36800
4474250,3680250,40.1062812805176,500mE44740N36800
4474750,3680250,40.1062812805176,500mE44745N36800
4475250,3680250,40.1062812805176,500mE44750N36800
4475750,3680250,40.1062812805176,500mE44755N36800
4476250,3680250,40.1062812805176,500mE44760N36800
4476750,3680250,40.1062812805176,500mE44765N36800
4477250,3680250,40.1062812805176,500mE44770N36800
4477750,3680250,40.1062812805176,500mE44775N36800
4478250,3680250,40.1062812805176,500mE44780N36800
4478750,3680250,40.1062812805176,500mE44785N36800
4479250,3680250,40.1062812805176,500mE44790N36800
4466750,3679750,9.45329834520817,500mE44665N36795
4467250,3679750,23.6008289307356,500mE44670N36795
4467750,3679750,33.0325159877539,500mE44675N36795
4468250,3679750,37.748359516263,500mE44680N36795
4468750,3679750,40.1062812805176,500mE44685N36795
4469250,3679750,40.1062812805176,500mE44690N36795
4469750,3679750,40.1062812805176,500mE44695N36795
4470250,3679750,40.1062812805176,500mE44700N36795
4470750,3679750,40.1062812805176,500mE44705N36795
4471250,3679750,40.1062812805176,500mE44710N36795
4471750,3679750,40.1062812805176,500mE44715N36795
4472250,3679750,40.1062812805176,500mE44720N36795
4472750,3679750,40.1062812805176,500mE44725N36795
4473250,3679750,40.1062812805176,500mE44730N36795
4473750,3679750,40.1062812805176,500mE44735N36795
4474250,3679750,40.1062812805176,500mE44740N36795
4474750,3679750,40.1062812805176,500mE44745N36795
4475250,3679750,40.1062812805176,500mE44750N36795
4475750,3679750,40.1062812805176,500mE44755N36795
4476250,3679750,40.1062812805176,500mE44760N36795
4476750,3679750,40.1062812805176,500mE44765N36795
4477250,3679750,40.1062812805176,500mE44770N36795
4477750,3679750,40.1062812805176,500mE44775N36795
4478250,3679750,40.1062812805176,500mE44780N36795
4478750,3679750,40.1062812805176,500mE44785N36795
4479250,3679750,40.1062812805176,500mE44790N36795
4479750,3679750,40.1062812805176,500mE44795N36795
4465750,3679250,2.37953305244446,500mE44655N36790
4466250,3679250,2.37953305244446,500mE44660N36790
4466750,3679250,11.8112201094627,500mE44665N36790
4467250,3679250,30.6745942234993,500mE44670N36790
4467750,3679250,40.1062812805176,500mE44675N36790
4468250,3679250,40.1062812805176,500mE44680N36790
4468750,3679250,40.1062812805176,500mE44685N36790
4469250,3679250,40.1062812805176,500mE44690N36790
4469750,3679250,40.1062812805176,500mE44695N36790
4470250,3679250,40.1062812805176,500mE44700N36790
4470750,3679250,40.1062812805176,500mE44705N36790
4471250,3679250,40.1062812805176,500mE44710N36790
4471750,3679250,40.1062812805176,500mE44715N36790
4472250,3679250,40.1062812805176,500mE44720N36790
4472750,3679250,40.1062812805176,500mE44725N36790
4473250,3679250,40.1062812805176,500mE44730N36790
4473750,3679250,40.1062812805176,500mE44735N36790
4474250,3679250,40.1062812805176,500mE44740N36790
4474750,3679250,40.1062812805176,500mE44745N36790
4475250,3679250,40.1062812805176,500mE44750N36790
4475750,3679250,40.1062812805176,500mE44755N36790
4476250,3679250,40.1062812805176,500mE44760N36790
4476750,3679250,40.1062812805176,500mE44765N36790
4477250,3679250,40.1062812805176,500mE44770N36790
4477750,3679250,40.1062812805176,500mE44775N36790
4478250,3679250,40.1062812805176,500mE44780N36790
4478750,3679250,40.1062812805176,500mE44785N36790
4479250,3679250,40.1062812805176,500mE44790N36790
4479750,3679250,40.1062812805176,500mE44795N36790
4465750,3678750,2.37953305244446,500mE44655N36785
4466250,3678750,2.37953305244446,500mE44660N36785
4466750,3678750,11.8112201094627,500mE44665N36785
4467250,3678750,30.6745942234993,500mE44670N36785
4467750,3678750,40.1062812805176,500mE44675N36785
4468250,3678750,40.1062812805176,500mE44680N36785
4468750,3678750,40.1062812805176,500mE44685N36785
4469250,3678750,40.1062812805176,500mE44690N36785
4469750,3678750,40.1062812805176,500mE44695N36785
4470250,3678750,40.1062812805176,500mE44700N36785
4470750,3678750,40.1062812805176,500mE44705N36785
4471250,3678750,40.1062812805176,500mE44710N36785
4471750,3678750,40.1062812805176,500mE44715N36785
4472250,3678750,40.1062812805176,500mE44720N36785
4472750,3678750,40.1062812805176,500mE44725N36785
4473250,3678750,40.1062812805176,500mE44730N36785
4473750,3678750,40.1062812805176,500mE44735N36785
4474250,3678750,40.1062812805176,500mE44740N36785
4474750,3678750,40.1062812805176,500mE44745N36785
4475250,3678750,40.1062812805176,500mE44750N36785
4475750,3678750,40.1062812805176,500mE44755N36785
4476250,3678750,40.1062812805176,500mE44760N36785
4476750,3678750,40.1062812805176,500mE44765N36785
4477250,3678750,40.1062812805176,500mE44770N36785
4477750,3678750,40.1062812805176,500mE44775N36785
4478250,3678750,40.1062812805176,500mE44780N36785
4478750,3678750,40.1062812805176,500mE44785N36785
4479250,3678750,40.1062812805176,500mE44790N36785
4479750,3678750,40.1062812805176,500mE44795N36785
4465750,3678250,4.73745481669903,500mE44655N36780
4466250,3678250,9.45329834520817,500mE44660N36780
4466750,3678250,18.8849854022264,500mE44665N36780
4467250,3678250,33.0325159877539,500mE44670N36780
4467750,3678250,40.1062812805176,500mE44675N36780
4468250,3678250,40.1062812805176,500mE44680N36780
4468750,3678250,40.1062812805176,500mE44685N36780
4469250,3678250,40.1062812805176,500mE44690N36780
4469750,3678250,40.1062812805176,500mE44695N36780
4470250,3678250,40.1062812805176,500mE44700N36780
4470750,3678250,40.1062812805176,500mE44705N36780
4471250,3678250,40.1062812805176,500mE44710N36780
4471750,3678250,40.1062812805176,500mE44715N36780
4472250,3678250,40.1062812805176,500mE44720N36780
4472750,3678250,40.1062812805176,500mE44725N36780
4473250,3678250,40.1062812805176,500mE44730N36780
4473750,3678250,40.1062812805176,500mE44735N36780
4474250,3678250,40.1062812805176,500mE44740N36780
4474750,3678250,40.1062812805176,500mE44745N36780
4475250,3678250,40.1062812805176,500mE44750N36780
4475750,3678250,40.1062812805176,500mE44755N36780
4476250,3678250,40.1062812805176,500mE44760N36780
4476750,3678250,40.1062812805176,500mE44765N36780
4477250,3678250,40.1062812805176,500mE44770N36780
4477750,3678250,40.1062812805176,500mE44775N36780
4478250,3678250,40.1062812805176,500mE44780N36780
4478750,3678250,40.1062812805176,500mE44785N36780
4479250,3678250,40.1062812805176,500mE44790N36780
4479750,3678250,40.1062812805176,500mE44795N36780
4465750,3677750,9.45329834520817,500mE44655N36775
4466250,3677750,23.6008289307356,500mE44660N36775
4466750,3677750,33.0325159877539,500mE44665N36775
4467250,3677750,37.748359516263,500mE44670N36775
4467750,3677750,40.1062812805176,500mE44675N36775
4468250,3677750,40.1062812805176,500mE44680N36775
4468750,3677750,40.1062812805176,500mE44685N36775
4469250,3677750,40.1062812805176,500mE44690N36775
4469750,3677750,40.1062812805176,500mE44695N36775
4470250,3677750,40.1062812805176,500mE44700N36775
4470750,3677750,40.1062812805176,500mE44705N36775
4471250,3677750,40.1062812805176,500mE44710N36775
4471750,3677750,40.1062812805176,500mE44715N36775
4472250,3677750,40.1062812805176,500mE44720N36775
4472750,3677750,40.1062812805176,500mE44725N36775
4473250,3677750,40.1062812805176,500mE44730N36775
4473750,3677750,40.1062812805176,500mE44735N36775
4474250,3677750,40.1062812805176,500mE44740N36775
4474750,3677750,40.1062812805176,500mE44745N36775
4475250,3677750,40.1062812805176,500mE44750N36775
4475750,3677750,40.1062812805176,500mE44755N36775
4476250,3677750,40.1062812805176,500mE44760N36775
4476750,3677750,40.1062812805176,500mE44765N36775
4477250,3677750,40.1062812805176,500mE44770N36775
4477750,3677750,40.1062812805176,500mE44775N36775
4478250,3677750,40.1062812805176,500mE44780N36775
4478750,3677750,40.1062812805176,500mE44785N36775
4479250,3677750,40.1062812805176,500mE44790N36775
4479750,3677750,40.1062812805176,500mE44795N36775
4464750,3677250,2.37953305244446,500mE44645N36770
4465250,3677250,2.37953305244446,500mE44650N36770
4465750,3677250,11.8112201094627,500mE44655N36770
4466250,3677250,30.6745942234993,500mE44660N36770
4466750,3677250,40.1062812805176,500mE44665N36770
4467250,3677250,40.1062812805176,500mE44670N36770
4467750,3677250,40.1062812805176,500mE44675N36770
4468250,3677250,40.1062812805176,500mE44680N36770
4468750,3677250,40.1062812805176,500mE44685N36770
4469250,3677250,40.1062812805176,500mE44690N36770
4469750,3677250,40.1062812805176,500mE44695N36770
